,Date,Open,High,Low,Close,Adj Close,Volume,Stock Number,SMA10,SMA20,RSI,RSI Buy Stock Flag,RSI Sell Stock Flag,SMA Buy Stock Flag,SMA Sell Stock Flag
155,2015-08-19,67.30000305175781,67.30000305175781,66.25,66.30000305175781,47.741458892822266,3957126,0002,66.275,65.99749984741212,56.934341527416265,False,False,False,False
156,2015-08-20,66.19999694824219,66.5,65.6500015258789,65.8499984741211,47.41741943359375,5252931,0002,66.26500015258789,66.01249961853027,50.0,False,False,False,False
157,2015-08-21,65.5,65.55000305175781,64.94999694824219,64.94999694824219,46.769344329833984,4158821,0002,66.18499984741212,65.97249946594238,44.73682625473324,False,False,False,False
158,2015-08-24,64.0,64.6500015258789,63.04999923706055,63.29999923706055,45.58121109008789,5280595,0002,65.94999961853027,65.88249950408935,30.357159887030534,False,False,False,False
159,2015-08-25,63.0,64.1500015258789,62.20000076293945,63.04999923706055,45.40119552612305,7846699,0002,65.73499984741211,65.75249938964843,30.90911360810547,False,False,False,True
160,2015-08-26,65.1500015258789,65.1500015258789,63.59999847412109,63.650001525878906,45.83324813842773,4205894,0002,65.49499969482422,65.66499938964844,36.627943081208635,False,False,False,False
161,2015-08-27,64.44999694824219,64.94999694824219,63.79999923706055,64.5,46.445308685302734,3965425,0002,65.32999954223632,65.62249946594238,43.243248816207625,False,False,False,False
162,2015-08-28,65.6500015258789,65.6500015258789,63.95000076293945,64.0,46.08527755737305,4155674,0002,65.00499954223633,65.52999954223633,41.450777406893806,False,False,False,False
163,2015-08-31,64.1500015258789,64.44999694824219,63.59999847412109,64.1500015258789,46.19328689575195,3273152,0002,64.64499969482422,65.44999961853027,44.385054882646116,False,False,False,False
164,2015-09-01,64.0,64.4000015258789,63.29999923706055,63.400001525878906,45.65322494506836,3222748,0002,64.31500015258788,65.28999977111816,35.67566742768159,False,False,False,False
165,2015-09-02,63.400001525878906,63.400001525878906,62.09999847412109,62.20000076293945,45.18107604980469,3262944,0002,63.90499992370606,65.08999996185302,30.917874930294246,False,False,False,False
166,2015-09-04,63.29999923706055,63.29999923706055,62.29999923706055,62.400001525878906,45.32635498046875,2748345,0002,63.56000022888183,64.91250019073486,24.338644842572165,False,False,False,False
167,2015-09-07,62.54999923706055,63.84999847412109,62.34999847412109,62.5,45.39898681640625,2954571,0002,63.31500053405762,64.75000019073487,20.994484919094717,True,False,False,False
168,2015-09-08,62.79999923706055,64.25,62.0,64.0999984741211,46.56120681762695,3557045,0002,63.39500045776367,64.67250003814698,36.45833912823027,False,False,False,False
169,2015-09-09,64.0,65.5,63.70000076293945,65.30000305175781,47.43286895751953,4650745,0002,63.6200008392334,64.67750034332275,45.192311924586434,False,False,False,False
